link,title,headline
https://bisnis.tempo.co/read/1773158/biaya-operasi-dan-perawatan-kereta-cepat-jakarta-bandung-kurang-dari-rp-1-triliun-setahun,"Biaya Operasi dan Perawatan Kereta Cepat Jakarta-Bandung Kurang dari Rp 1 Triliun Setahun","PT KCIC menjelaskan perkembangan konsorsium operasional dan perawatan Kereta Cepat Jakarta-Bandung atau KCJB, dari mulai SDM hingga biaya."
https://otomotif.tempo.co/read/1773113/bpkb-digital-dinilai-memudahkan-proses-mutasi-kendaraan,"BPKB Digital Dinilai Memudahkan Proses Mutasi Kendaraan","Buku Pemilik Kendaraan Bermotor atau BPKB digital dinilai akan memudahkan proses mutasi kendaraan. Simak selengkapnya di sini:"
https://dunia.tempo.co/read/1773118/surat-menunjukkan-paus-pius-xii-mungkin-tahu-soal-holocaust-sejak-awal,"Surat Menunjukkan Paus Pius XII Mungkin Tahu Soal Holocaust Sejak Awal","Menurut sebuah surat dari arsip Vatikan, Paus Pius XII mengetahui rincian tentang upaya Nazi memusnahkan orang Yahudi dalam Holocaust sejak 1942."
https://newsletter.tempo.co/read/1773135/gelembung-biaya-revitalisasi-kilang-pertamina,"Gelembung Biaya Revitalisasi Kilang Pertamin","Biaya proyek revitalisasi kilang Pertamina atau Refinery Development Master Plan di Balikpapan diduga membengkak."
https://tekno.tempo.co/read/1773154/iphone-gantikan-kabel-lightning-jadi-usb-c-berikut-kelebihannya,"iPhone Gantikan Kabel Lightning Jadi USB-C, Berikut Kelebihanny","Ada beberapa kelebihan dari port USB-C yang turut menjadi pertimbangan Apple mennganti kabel Lightning jadi USB-C. Apa saja kelebihan tersebut?"
https://bisnis.tempo.co/read/1773156/alasan-xinyi-gelontorkan-investasi-jumbo-di-pulau-rempang-benarkah-incar-panel-surya-pasok-listrik-ke-singapura,"Alasan Xinyi Gelontorkan Investasi Jumbo di Pulau Rempang, Benarkah Incar Panel Surya Pasok Listrik ke Singapura?","Xinyi Glass Holdings Ltd. memberi komitmen investasi di Rempang Eco City senilai US$ 11,6 miliar atau sekitar Rp 175 triliun.  Apa alasannya?"
https://nasional.tempo.co/read/1773155/partai-demokrat-dukung-prabowo-subianto-pengamat-ungkap-tantangan-hingga-basis-massa,"Partai Demokrat Dukung Prabowo Subianto, Pengamat Ungkap Tantangan hingga Basis Mass","Partai Demokrat dinilai harus menjelaskan visi perubahan yang mereka usung setelah bergabung dengan Prabowo Subianto."
https://metro.tempo.co/read/1773152/4-pemuda-diduga-hendak-tawuran-diringkus-polisi-di-bekasi-bawa-celurit-hingga-stik-golf,"4 Pemuda Diduga Hendak Tawuran Diringkus Polisi di Bekasi, Bawa Celurit Hingga Stik Golf","Polisi akan intervensi ke sekolah mereka, kerja sama dengan pihak sekolah sosialisasi bahaya dan dampak tawuran."
https://seleb.tempo.co/read/1773111/sinopsis-film-his-only-son-kontroversi-dan-tanggapan-eks-menteri-agama,"Sinopsis Film His Only Son, Kontroversi, dan Tanggapan Eks Menteri Agam","His Only Son menceritakan pengorbanan Nabi Ibrahim dengan putranya, Nabi Ishak yang diambil dari Alkitab Perjanjian Lama."
https://nasional.tempo.co/read/1773150/psi-mengaku-diundang-prabowo-subianto-dalam-pertemuan-partai-demokrat-dengan-kim,"PSI Mengaku Diundang Prabowo Subianto dalam Pertemuan Partai Demokrat dengan KIM","PSI menyatakan belum bergabung dengan Koalisi Indonesia Maju meskipun hadir di kediaman Prabowo Subianto."
https://tekno.tempo.co/read/1773143/pendaftaran-apresiasi-gtk-2023-masih-dibuka-simak-tips-bikin-karya-dari-peraih-guru-inspiratif,"Pendaftaran Apresiasi GTK 2023 Masih Dibuka, Simak Tips Bikin Karya dari Peraih Guru Inspiratif","Apresiasi GTK merupakan upaya Kemendikbudristek untuk memberikan penghargaan kepada GTK yang telah memberikan layanan pendidikan dengan baik."
https://otomotif.tempo.co/read/1773115/jba-sebut-kasus-rangka-esaf-belum-pengaruhi-harga-lelang-motor,"JBA Sebut Kasus Rangka eSAF Belum Pengaruhi Harga Lelang Motor","Balai lelang JBA menyebut kasus rangka eSAF belum memengaruhi harga lelang motor. Simak informasi lengkapnya di artikel ini:"
https://dunia.tempo.co/read/1773109/penyintas-banjir-libya-hadapi-dua-ancaman-baru-kekurangan-air-dan-ranjau-darat,"Penyintas Banjir Libya Hadapi Dua Ancaman Baru: Kekurangan Air dan Ranjau Darat","Banjir Libya telah membawa ancaman baru bagi para penyintas: ranjau-ranjau darat yang dibawa arus air."
https://metro.tempo.co/read/1773146/top-3-metro-pasar-tanah-abang-sepi-pembeli-curhat-pedagang-tak-engap-engapan-dan-respons-heru-budi,"Top 3 Metro: Pasar Tanah Abang Sepi Pembeli, Curhat Pedagang Tak Engap-engapan dan Respons Heru Budi","Pedagang Tanah Abang punya istilah rojali untuk menggambarkan pembeli yang kian sepi di pasar tekstil terbesar itu."
https://sport.tempo.co/read/1773144/liga-1-persija-jakarta-kalahkan-persik-kediri-2-1-begini-kata-thomas-doll-dan-marcelo-rospide,"Liga 1: Persija Jakarta Kalahkan Persik Kediri 2-1, Begini Kata Thomas Doll dan Marcelo Rospide","Persik Kediri takluk 1-2 dari Persija Jakarta pada pekan ke-12 Liga 1 2023/2024. Simak komentar pelatih kedua tim."
https://bisnis.tempo.co/read/1773142/pemerintah-tetapkan-batas-waktu-pengosongan-pulau-rempang-28-september-akankah-warga-dapat-haknya,"Pemerintah Tetapkan Batas Waktu Pengosongan Pulau Rempang 28 September, Akankah Warga Dapat Haknya?","BP Batam menargetkan pengosongan wilayah Pulau Rempang selesai dilakukan sebelum 28 September 2023. Akankah warga mendapat hak-haknya?"
https://sport.tempo.co/read/1773141/h-4-asian-games-2023-berikut-jadwal-upacara-pembukaan-dan-penutupan-di-hangzhou,"H-4 Asian Games 2023, Berikut Jadwal Upacara Pembukaan dan Penutupan di Hangzhou","Penyelenggaraan Asian Games 2022 ditunda satu tahun karena pandemi Covid-19. Asian Games 2023 ini akan dilaksanakan di Hangzhou, Cina."
https://gaya.tempo.co/read/1773139/5-tips-jitu-merawat-rambut-panjang,"5 Tips Jitu Merawat Rambut Panjang","Rambut panjang memang mempesona, tapi merawat rambut panjang ternyata bukan perkara mudah. Berikut beberapa tips merawatnya agar indah dan sehat."
https://tekno.tempo.co/read/1773137/lulusan-ppg-prajabatan-diminta-segera-bersiap-ikut-seleksi-asn-pppk-2023,"Lulusan PPG Prajabatan Diminta Segera Bersiap Ikut Seleksi ASN PPPK 2023","Para lulusan PPG Prajabatan akan diproyeksikan untuk mengisi kekosongan serta menggantikan guru-guru yang pensiun pada satuan pendidikan."
https://tekno.tempo.co/read/1773090/perkumpulan-ahli-arkeologi-kerusakan-akibat-kebakaran-museum-nasional-tak-tergantikan,"Perkumpulan Ahli Arkeologi: Kerusakan Akibat Kebakaran Museum Nasional Tak Tergantikan","Dari peristiwa kebakaran di Museum Nasional Indonesia, IAAI Komda Jabodetabek berharap masih banyak koleksi artefak yang bisa terselamatkan."
https://metro.tempo.co/read/1773136/kebakaran-museum-nasional-polisi-akan-proses-hukum-jika-ditemukan-unsur-pidana,"Kebakaran Museum Nasional, Polisi Akan Proses Hukum Jika Ditemukan Unsur Pidan","Polisi akan lanjutkan ke proses hukum jika ditemukan unsur pidana dalam kebakaran Museum Nasional."
https://travel.tempo.co/read/1773084/yogyakarta-branding-desa-wisata-purwosari-kulon-progo-dari-hutan-pinus-sampai-kebun-teh-eksotis,"Yogyakarta Branding Desa Wisata Purwosari Kulon Progo, dari Hutan Pinus sampai Kebun Teh Eksotis","Potensi di desa wisata Purwosari di Kulon Progo, Yogyakarta, dikemas ulang untuk menarik wisatawan."
https://dunia.tempo.co/read/1773114/top-3-dunia-kisah-sedih-warga-cina-menghilangnya-li-shangfu-janji-zelensky,"Top 3 Dunia: Kisah Sedih Warga Cina, Menghilangnya Li Shangfu, Janji Zelensky","Top 3 Dunia dibuka dengan kisah sedih ribuan warga Cina yang menanti apartemen yang telah mereka bayarkan tetapi pembangunannya mangkrak."
https://metro.tempo.co/read/1773112/polisi-dalami-pemicu-penggerudukan-kapel-di-cinere-depok,"Polisi Dalami Pemicu Penggerudukan Kapel di Cinere Depok","Pemkot Depok yang memiliki kewenangan memberikan izin Kapel Bukit Cinere itu."
https://otomotif.tempo.co/read/1773105/imi-kerahkan-100-marshall-dari-ntb-untuk-motogp-mandalika-2023,"IMI Kerahkan 100 Marshall dari NTB untuk MotoGP Mandalika 2023","Ikatan Motor Indonesia (IMI) Nusa Tenggara Barat (NTB) siap mengerahkan 100 orang petugas marshall untuk menjaga MotoGP Mandalika."
https://bisnis.tempo.co/read/1773104/terpopuler-bisnis-pulau-rempang-dan-rencana-investasi-pabrik-kaca-universitas-indonesia-tinjau-ikn,"Terpopuler Bisnis: Pulau Rempang dan Rencana Investasi Pabrik Kaca, Universitas Indonesia Tinjau IKN","INFID mengecam keras tindakan represif yang terjadi terhadap warga Pulau Rempang, Batam, Kepulauan Riau oleh aparat kepolisian."
https://bisnis.tempo.co/read/1773132/lowongan-kerja-dunia-kreatif-di-september-2023,"Lowongan Kerja Dunia Kreatif di September 2023","Berikut ini adalah lowongan kerja di bidang kreatif bagi Anda yang tengah mencari peluang baru yang mungkin tak terduga."
https://bola.tempo.co/read/1773134/lukaku-dan-dybala-tampil-bersama-untuk-pertama-kali-as-roma-raih-kemenangan-perdana-tekuk-empoli-7-0,"Lukaku dan Dybala Tampil Bersama untuk Pertama Kali, AS Roma Raih Kemenangan Perdana, Tekuk Empoli 7-0","Romelu Lukaku dan Paulo Dybala tampil bersama untuk pertama kalinya di Liga Italia. AS Roma pun berhasil meraih kemenangan pertamanya."
https://tekno.tempo.co/read/1773131/prakiraan-cuaca-bmkg-hujan-petir-di-medan-jambi-berasap,"Prakiraan Cuaca BMKG: Hujan Petir di Medan, Jambi Berasap","Hujan petir pada hari Senin diperkirakan terjadi di Medan."
https://bola.tempo.co/read/1773130/klasemen-dan-top-skor-liga-spanyol-pekan-ke-5-real-madrid-kalahkan-sociedad-2-1-valverde-dan-joselu-cetak-gol,"Klasemen dan Top Skor Liga Spanyol Pekan Ke-5: Real Madrid Kalahkan Sociedad 2-1, Valverde dan Joselu Cetak Gol","Real Madrid bangkit dari ketertinggalan dan mengalahkan Real Sociedad 2-1 pada pekan kelima Liga Spanyol. Simak klasemen dan top skor terkini."
https://bisnis.tempo.co/read/1773064/pengamat-nilai-ri-perlu-impor-beras-akhir-tahun-berharap-tambahan-pengadaan-domestik-peluangnya-kecil,"Pengamat Nilai RI Perlu Impor Beras Akhir Tahun: Berharap Tambahan Pengadaan Domestik, Peluangnya Kecil","Pengamat Pertanian dari Asosiasi Ekonomi Politik Indonesia (AEPI) Khudori menilai pemerintah perlu mempertimbangkan impor beras pada akhir tahun."
https://metro.tempo.co/read/1773106/sopir-tewas-dalam-kecelakaan-angkot-di-bekasi-kendaraan-hilang-kendali-sebelum-tabrak-motor-dan-warung-makan,"Sopir Tewas dalam Kecelakaan Angkot di Bekasi, Kendaraan Hilang Kendali Sebelum Tabrak Motor dan Warung Makan","Selain sopir angkot tewas, dua karyawan warung makan menjadi korban luka dalam kecelakaan di Kabupaten Bekasi itu."
https://bisnis.tempo.co/read/1773056/cara-beli-e-meterai-untuk-daftar-cpns-2023-bisa-langsung-pasang-di-sscasn,"Cara Beli e-Meterai untuk Daftar CPNS 2023, Bisa Langsung Pasang di SSCASN","Tekan opsi 'Cek Akun e-Meterai' untuk memasang meterai elektronik pada dokumen untuk mendaftar CPNS 2023."
https://metro.tempo.co/read/1773103/investigasi-kebakaran-museum-nasional-puslabfor-dan-inafis-dikerahkan,"Investigasi Kebakaran Museum Nasional, Puslabfor dan Inafis dikerahkan","Kapolres Metro Jakarta Pusat mengatakan untuk sementara belum ditemukan ada dugaan tindak pidana dalam kasus kebakaran Museum Nasional."
https://bola.tempo.co/read/1773129/liga-1-kata-josep-gombau-setelah-debut-di-persebaya-surabaya-berujung-kekalahan,"Liga 1: Kata Josep Gombau setelah Debut di Persebaya Surabaya Berujung Kekalahan","Pelatih Persebaya Surabaya Josep Gombau gagal mempersembahkan kemenangan dalam debutnya di Liga 1 dan kalah 0-3 di markas Madura United."
https://bola.tempo.co/read/1773127/arsenal-mengakhiri-kutukan-di-goodison-park-mikel-arteta-merasa-puas,"Arsenal Mengakhiri Kutukan di Goodison Park, Mikel Arteta Merasa Puas","Arsenal memetik kemenangan pertama dalam enam tahun di Goodison Park saat mengalahkan Everton pada pekan kelima Liga Inggris."
https://bola.tempo.co/read/1773126/kata-leandro-trossard-usai-bawa-arsenal-kalahkan-everton-di-goodison-park,"Kata Leandro Trossard Usai Bawa Arsenal Kalahkan Everton di Goodison Park","Gol Leandro Trossard membantu Arsenal memetik kemenangan atas Everton pada pekan kelima Liga Inggris di Goodison Park."
https://nasional.tempo.co/read/1773125/partai-demokrat-merapat-ke-prabowo-subianto-ahy-titip-agenda-perubahan-dan-perbaikan,"Partai Demokrat Merapat ke Prabowo Subianto, AHY Titip Agenda Perubahan dan Perbaikan","Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) menitipkan agenda perubahan dan perbaikan kepada bakal calon presiden Prabowo Subianto."
https://bola.tempo.co/read/1773124/rekap-hasil-dan-klasemen-liga-inggris-bournemouth-vs-chelsea-imbang-arsenal-menang-atas-everton,"Rekap Hasil dan Klasemen Liga Inggris: Bournemouth vs Chelsea Imbang, Arsenal Menang atas Everton","Pertandingan pekan kelima Liga Inggris antara Bournemouth dan Chelsea di Stadion Vitality pada Minggu, 17 September 2023 berakhir imbang tanpa gol."
https://gaya.tempo.co/read/1773123/kompetisi-menjadi-pengusaha-harapannya-bisa-hidupkan-mimpi-generasi-muda,"Kompetisi Menjadi Pengusaha Harapannya Bisa Hidupkan Mimpi Generasi Mud","Kompetisi menjadi pengusaha untuk anak sekolah bisa menciptakan peluang ekonomi yang sukses di masa depan."
https://bola.tempo.co/read/1773121/piala-dunia-u-17-2023-muhammad-iqbal-gwijangge-optimistis-lolos-dari-fase-grup,"Piala Dunia U-17 2023: Muhammad Iqbal Gwijangge Optimistis Lolos dari Fase Grup","Pemain Timnas U-17 Indonesia, Muhammad Iqbal Gwijangge, berkomentar soal persaingan Grup A Piala Dunia U-17 2023."
https://metro.tempo.co/read/1773120/dukung-strategi-luhut-18-gedung-tinggi-di-jaksel-pasang-water-mist-generator,"Dukung Strategi Luhut, 18 Gedung Tinggi di Jaksel Pasang Water Mist Generator"," Luhut meminta ratusan water mist generator dipasang di gedung-gedung tinggi di Jakarta untuk mengendalikan polusi udara."
https://bola.tempo.co/read/1773116/hasil-liga-inggris-arsenal-menang-1-0-atas-everton-gol-leandro-trossard-jadi-penentu,"Hasil Liga Inggris: Arsenal Menang 1-0 atas Everton, Gol Leandro Trossard Jadi Penentu","Arsenal berhasil memetik kemenangan saat menghadapi Everton pada pekan kelima Liga Inggris di Goddison Park, pada Ahad, 17 September 2023."
https://travel.tempo.co/read/1773296/alasan-mengapa-hanya-boleh-bawa-cairan-100-mililiter-ke-kabin-pesawat,"Alasan Mengapa Hanya Boleh Bawa Cairan 100 Mililiter ke Kabin Pesawat","Tak lama lagi batasan cairan 100 mililiter yang boleh dibawa ke kabin pesawat bakal dihapus, Inggris sudah mulai."
https://tekno.tempo.co/read/1773274/umkm-indonesia-marak-jadi-sasaran-ancaman-siber-di-semester-awal-2023,"UMKM Indonesia Marak Jadi Sasaran Ancaman Siber di Semester Awal 2023","Sektor UMKM kini harus membangun pertahanan siber lebih dari sebelumnya."
https://bola.tempo.co/read/1773286/chelsea-tampil-buruk-di-awal-liga-inggris-mauricio-pochettino-wajar-jika-penggemar-tak-senang,"Chelsea Tampil Buruk di Awal Liga Inggris, Mauricio Pochettino: Wajar Jika Penggemar Tak Senang","Mauricio Pochettino berdalih ada 12 pemain Chelsea yang cedera musim ini."
https://nasional.tempo.co/read/1773295/sosok-bang-long-atau-iswandi-bin-m-yakub-ikon-perlawanan-warga-pulau-rempang-alumnus-umy,"Sosok Bang Long atau Iswandi bin M. Yakub, Ikon Perlawanan Warga Pulau Rempang Alumnus UMY","Warga Pulau Rempang unjuk rasa karena rencana penggusuran oleh pemerintah untuk investasi Rempang Eco City. Bang Long salah seorang ikon pendemo."
https://metro.tempo.co/read/1773294/3-perintah-wakapolda-metro-jaya-untuk-pelaksanaan-operasi-zebra-jaya-2023-ada-soal-uji-emisi,"3 Perintah Wakapolda Metro Jaya untuk Pelaksanaan Operasi Zebra Jaya 2023, Ada Soal Uji Emisi","Wakapolda Metro Jaya menyampaikan tiga perintah kepada jajarannya yang melaksanakan Operasi Zebra Jaya 2023. Ada soal uji emisi."
https://metro.tempo.co/read/1773300/7-fakta-di-balik-pesta-orgy-di-jaksel-peserta-usia-30-tahun-ke-atas-dan-berkeluarga,"7 Fakta di Balik Pesta Orgy di Jaksel, Peserta Usia 30 Tahun ke Atas dan Berkeluarga","Sejumlah fakta di balik penyelenggaraan pesta orgy di Jaksel yang diungkap Polres Metro Jakarta Selatan pekan lalu."
https://dunia.tempo.co/read/1773265/pemimpin-oposisi-korea-selatan-dirawat-setelah-mogok-makan-terancam-ditangkap,"Pemimpin Oposisi Korea Selatan Dirawat setelah Mogok Makan, Terancam Ditangkap","Pemimpin oposisi utama Korea Selatan Lee Jae-myung dirawat di rumah sakit beberapa hari setelah melakukan mogok makan sebagai protes"
https://nasional.tempo.co/read/1773297/jokowi-kantongi-data-intelijen-soal-parpol-pkb-yakin-akan-digunakan-secara-adil,"Jokowi Kantongi Data Intelijen Soal Parpol, PKB Yakin Akan Digunakan Secara Adil","PKB menilai Presiden Jokowi akan menggunakan data intelijen soal partai politik secara adil."
https://bisnis.tempo.co/read/1773303/ihsg-sesi-i-anjlok-ke-level-6-9579,"IHSG Sesi I Anjlok ke Level 6.957,9","Indeks Harga Saham Gabungan atau IHSG sempat menguat pada sesi I, lalu anjlok -0,35 persen. Indeks ditutup di level 6.957,9."
https://metro.tempo.co/read/1773302/listrik-di-terminal-3-bandara-soekarno-hatta-padam-begini-penjelasan-ap-ii,"Listrik di Terminal 3 Bandara Soekarno-Hatta Padam, Begini Penjelasan AP II","Akibat padam listrik ini, beberapa penerbangan di Terminal 3 Bandara Soekarno-Hatta sempat mengalami delay."
https://nasional.tempo.co/read/1773327/ini-respon-puan-maharani-soal-jokowi-pegang-data-intelijen-partai-politik,"Ini Respon Puan Maharani soal Jokowi Pegang Data Intelijen Partai Politik","Puan Maharani tak mau banyak berkomentar soal data intelijen yang dimiliki Presiden Jokowi soal peta dukungan partai politik."
https://nasional.tempo.co/read/1773325/mengerucut-3-poros-ini-peta-koalisi-terbaru-parpol-nasional-jelang-pemilu-2024,"Mengerucut 3 Poros, Ini Peta Koalisi Terbaru Parpol Nasional Jelang Pemilu 2024","Menjelang Pemilu 2024, sejumlah parpol nasional ini sudah mengerucut pada 3 poros. Berikut peta koalisi parpol nasional."
https://dunia.tempo.co/read/1773284/aparat-iran-ditembak-mati-dalam-peringatan-setahun-kematian-mahsa-amini,"Aparat Iran Ditembak Mati dalam Peringatan Setahun Kematian Mahsa Amini","Seorang anggota pasukan paramiliter Basij Iran yang terkait dengan Korps Garda Revolusi Islam ditembak mati dalam peringatan kematian Mahsa Amini"
https://seleb.tempo.co/read/1773324/ceritakan-pilpres-hingga-perseteruan-di-istana-ini-7-rekomendasi-film-dan-drama-korea-bertema-politik,"Ceritakan Pilpres hingga Perseteruan di Istana, Ini 7 Rekomendasi Film dan Drama Korea Bertema Politik","Berisi berbagai siasat dan taktik berkuasa, ini deretan drama Korea dan film bertema politik yang seru dan menegangkan."
https://bisnis.tempo.co/read/1773323/kcic-kembali-buka-lowongan-kerja-untuk-lulusan-s1-simak-syaratnya,"KCIC Kembali Buka Lowongan Kerja untuk Lulusan S1, Simak Syaratny","KCIC membuka lowongan kerja bagi sarjana untuk posisi Mandarin Intepreter. Pendaftaran dibuka hingga 31 Desember 2023."
https://dunia.tempo.co/read/1773319/pesawat-turis-jatuh-di-brasil-akibat-cuaca-buruk-seluruh-penumpang-tewas,"Pesawat Turis Jatuh di Brasil Akibat Cuaca Buruk, Seluruh Penumpang Tewas","Sebuah pesawat kecil jatuh di Brasil. Pesawat tersebut mengangkut 14 penumpang termasuk awak pesawat."
https://metro.tempo.co/read/1773322/hari-perhubungan-nasional-di-monas-kepala-dishub-dki-sebut-pengembangan-transportasi-tetap-jadi-fokus-utamaa,"Hari Perhubungan Nasional di Monas, Kepala Dishub DKI Sebut Pengembangan Transportasi Tetap Jadi Fokus Utam","Dalam upacara Hari Perhubungan Nasional, Syafrin Liputo membacakan sambutan dari Menteri Perhubungan Budi Karya."
https://sport.tempo.co/read/1773290/jadwal-lengkap-pertandingan-asian-games-2023-di-hangzhou,"Jadwal Lengkap Pertandingan Asian Games 2023 di Hangzhou","Puluhan cabang olahraga akan diselenggerakan pada Asian Games 2023 di Hangzhou, China mulai akhir pekan ini."
